CBSA09,CBSA_T,TRACTS,Pop2000,Pop2010,NewAvePPCHG
33860.0,"""Montgomery, AL""",96,346575,374536,19.86
33940.0,"""Montrose, CO""",10,33438,41276,40.67
33980.0,"""Morehead City, NC""",39,59334,66469,7.75
34020.0,"""Morgan City, LA""",17,53539,54650,1.7
34060.0,"""Morgantown, WV""",32,111199,129709,16.53
34100.0,"""Morristown, TN""",26,123048,136608,10.78
34140.0,"""Moscow, ID""",7,34925,37244,6.38
34180.0,"""Moses Lake, WA""",16,74714,89120,15.3
34220.0,"""Moultrie, GA""",10,42048,45498,7.39
34260.0,"""Mountain Home, AR""",9,38365,41513,8.46
34300.0,"""Mountain Home, ID""",5,29116,27038,-2.97
34340.0,"""Mount Airy, NC""",22,71201,73673,4.0
34380.0,"""Mount Pleasant, MI""",15,63334,70311,10.94
34420.0,"""Mount Pleasant, TX""",8,28118,32334,12.71
34460.0,"""Mount Sterling, KY""",11,40172,44396,11.15
34500.0,"""Mount Vernon, IL""",14,48664,47284,-3.39
34540.0,"""Mount Vernon, OH""",12,54482,60921,12.16
34580.0,"""Mount Vernon-Anacortes, WA""",30,103017,116901,11.52
34620.0,"""Muncie, IN""",30,118764,117671,-1.48
34660.0,"""Murray, KY""",9,34182,37191,7.55
34700.0,"""Muscatine, IA""",13,53906,54132,0.15
34740.0,"""Muskegon-Norton Shores, MI""",43,170208,172188,1.44
34780.0,"""Muskogee, OK""",16,69472,70990,2.22
34820.0,"""Myrtle Beach-North Myrtle Beach-Conway, SC""",72,196558,269291,59.54
34860.0,"""Nacogdoches, TX""",13,59197,64524,8.34
34900.0,"""Napa, CA""",40,124344,136484,18.65
34940.0,"""Naples-Marco Island, FL""",74,251408,321520,26.35
34980.0,"""Nashville-Davidson--Murfreesboro--Franklin, TN""",363,1311864,1589934,26.56
35020.0,"""Natchez, MS-LA""",14,54560,53119,-4.32
35060.0,"""Natchitoches, LA""",9,39077,39566,0.08
35100.0,"""New Bern, NC""",29,114737,126802,9.83
35140.0,"""Newberry, SC""",8,35978,37508,4.88
35220.0,"""New Castle, IN""",13,48512,49462,1.84
35260.0,"""New Castle, PA""",28,94572,91108,-4.86
35300.0,"""New Haven-Milford, CT""",190,823993,862477,4.63
35340.0,"""New Iberia, LA""",16,73265,73240,-0.82
35380.0,"""New Orleans-Metairie-Kenner, LA""",398,1316534,1167764,-12.54
35420.0,"""New Philadelphia-Dover, OH""",21,90921,92582,2.36
35460.0,"""Newport, TN""",9,33551,35662,0.49
35500.0,"""Newton, IA""",9,37229,36842,-0.39
35580.0,"""New Ulm, MN""",8,26916,25893,-3.85
35620.0,"""New York-Northern New Jersey-Long Island, NY-NJ-PA""",4543,18324426,18897109,11.27
35660.0,"""Niles-Benton Harbor, MI""",49,162491,156813,-3.54
35700.0,"""Nogales, AZ""",10,38379,47420,18.31
35740.0,"""Norfolk, NE""",13,49550,48271,-3.02
35820.0,"""North Platte, NE""",10,35937,37590,4.21
35840.0,"""North Port-Bradenton-Sarasota, FL""",174,590000,702281,52.32
35860.0,"""North Vernon, IN""",6,27558,28525,2.64
35900.0,"""North Wilkesboro, NC""",14,65645,69340,5.25
35940.0,"""Norwalk, OH""",13,59447,59626,0.04
35980.0,"""Norwich-New London, CT""",66,259092,274055,7.21
36020.0,"""Oak Harbor, WA""",22,71571,78506,8.36
36060.0,"""Oak Hill, WV""",12,47593,46039,-2.14
36100.0,"""Ocala, FL""",63,258879,331298,30.37
36140.0,"""Ocean City, NJ""",33,102323,97265,-6.62
36180.0,"""Ocean Pines, MD""",17,46560,51454,10.44
36220.0,"""Odessa, TX""",28,121124,137130,12.98
36260.0,"""Ogden-Clearfield, UT""",106,442661,547184,31.43
36300.0,"""Ogdensburg-Massena, NY""",28,111920,111944,1.52
36340.0,"""Oil City, PA""",16,57509,54984,-5.2
36380.0,"""Okeechobee, FL""",12,35865,39996,13.72
36420.0,"""Oklahoma City, OK""",363,1095553,1252987,19.45
36460.0,"""Olean, NY""",21,83870,80317,-9.48
36500.0,"""Olympia, WA""",50,207392,252264,25.81
36540.0,"""Omaha-Council Bluffs, NE-IA""",255,767186,865350,577.72
36580.0,"""Oneonta, NY""",17,61694,62259,4.53
36620.0,"""Ontario, OR-ID""",12,52202,53936,2.37
36660.0,"""Opelousas-Eunice, LA""",19,87669,83384,-3.89
36700.0,"""Orangeburg, SC""",20,91512,92501,0.47
36740.0,"""Orlando-Kissimmee-Sanford, FL""",390,1644506,2134411,33.31
36780.0,"""Oshkosh-Neenah, WI""",41,156749,166994,4.58
36820.0,"""Oskaloosa, IA""",7,22319,22381,0.41
36860.0,"""Ottawa-Streator, IL""",40,153180,154908,0.89
36900.0,"""Ottumwa, IA""",11,36067,35625,-1.24
36940.0,"""Owatonna, MN""",8,33684,36576,7.93
36980.0,"""Owensboro, KY""",29,109860,114752,3.49
37020.0,"""Owosso, MI""",17,71695,70648,-1.72
37060.0,"""Oxford, MS""",10,38687,47351,23.28
37100.0,"""Oxnard-Thousand Oaks-Ventura, CA""",174,753204,823318,37.67
37140.0,"""Paducah, KY-IL""",26,98773,98762,-1.98
37220.0,"""Pahrump, NV""",10,32524,43946,29.4
37260.0,"""Palatka, FL""",17,70418,74364,5.52
37300.0,"""Palestine, TX""",11,55114,58458,7.95
37340.0,"""Palm Bay-Melbourne-Titusville, FL""",114,476301,543376,13.08
37380.0,"""Palm Coast, FL""",21,49818,95696,131.91
37420.0,"""Pampa, TX""",8,23629,23464,0.52
37460.0,"""Panama City-Lynn Haven-Panama City Beach, FL""",44,148270,168852,14.52
37500.0,"""Paragould, AR""",9,37383,42090,10.44
37540.0,"""Paris, TN""",9,31111,32330,2.27
37580.0,"""Paris, TX""",12,48493,49793,1.82
37620.0,"""Parkersburg-Marietta-Vienna, WV-OH""",46,164580,162056,-2.34
37660.0,"""Parsons, KS""",8,22821,21607,-6.05
37700.0,"""Pascagoula, MS""",34,150666,162246,3.57
37740.0,"""Payson, AZ""",16,51301,53597,5.55
37780.0,"""Pecos, TX""",5,13141,13783,3.14
37800.0,"""Pella, IA""",8,32048,33309,2.04
37820.0,"""Pendleton-Hermiston, OR""",17,81551,87062,5.01
37860.0,"""Pensacola-Ferry Pass-Brent, FL""",98,412168,448991,8.49
37900.0,"""Peoria, IL""",94,366909,379186,2.02
37940.0,"""Peru, IN""",10,36085,36903,14.45
37980.0,"""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",1477,5686329,5965343,5.61
38020.0,"""Phoenix Lake-Cedar Ridge, CA""",11,54522,55365,-4.37
38060.0,"""Phoenix-Mesa-Glendale, AZ""",991,3251885,4192887,2367.82
38100.0,"""Picayune, MS""",9,48521,55834,14.32
38180.0,"""Pierre, SD""",5,19255,19988,5.46
38200.0,"""Pierre Part, LA""",6,23343,23421,-0.13
38220.0,"""Pine Bluff, AR""",30,107331,100258,-7.51
38260.0,"""Pittsburg, KS""",11,38246,39134,1.32
38300.0,"""Pittsburgh, PA""",711,2431220,2356285,-4.19
38340.0,"""Pittsfield, MA""",39,134922,131219,-1.78
38380.0,"""Plainview, TX""",9,36613,36273,-1.67
38420.0,"""Platteville, WI""",12,49590,51208,2.87
38460.0,"""Plattsburgh, NY""",19,79882,82128,8.82
38500.0,"""Plymouth, IN""",12,45126,47051,4.35
38540.0,"""Pocatello, ID""",24,83101,90656,7.11
38580.0,"""Point Pleasant, WV-OH""",13,57003,58258,2.22
38620.0,"""Ponca City, OK""",11,48086,46562,-3.36
38660.0,"""Ponce, PR""",65,264938,243147,-8.18
38700.0,"""Pontiac, IL""",10,39735,38950,-2.22
38740.0,"""Poplar Bluff, MO""",10,40864,42794,3.58
38780.0,"""Portales, NM""",5,18022,19846,10.11
38820.0,"""Port Angeles, WA""",22,64184,71404,10.2
38860.0,"""Portland-South Portland-Biddeford, ME""",117,487501,514098,5.92
38900.0,"""Portland-Vancouver-Hillsboro, OR-WA""",491,1927892,2226009,18.78
38940.0,"""Port St. Lucie, FL""",81,319462,424107,32.79
39020.0,"""Portsmouth, OH""",20,79218,79499,-0.16
39060.0,"""Pottsville, PA""",40,150271,148289,-1.63
39100.0,"""Poughkeepsie-Newburgh-Middletown, NY""",158,621422,670301,8.3
39140.0,"""Prescott, AZ""",42,167377,211033,24.27
39220.0,"""Price, UT""",5,20529,21403,4.48
39260.0,"""Prineville, OR""",4,19175,20978,10.44
39300.0,"""Providence-New Bedford-Fall River, RI-MA""",370,1582927,1600852,0.69
39340.0,"""Provo-Orem, UT""",130,376775,526810,1741.06
39380.0,"""Pueblo, CO""",55,141487,159063,19.49
39420.0,"""Pullman, WA""",10,40742,44776,9.07
39460.0,"""Punta Gorda, FL""",39,141618,159978,15.62
39500.0,"""Quincy, IL-MO""",22,78750,77314,-2.34
39540.0,"""Racine, WI""",45,188850,195408,5.07
39580.0,"""Raleigh-Cary, NC""",224,797178,1130490,201.47
39660.0,"""Rapid City, SD""",28,112845,126382,10.89
39700.0,"""Raymondville, TX""",6,20079,22134,6.95
39740.0,"""Reading, PA""",90,373626,411442,9.8
39780.0,"""Red Bluff, CA""",11,56060,63463,12.61
39820.0,"""Redding, CA""",48,163246,177223,9.47
39860.0,"""Red Wing, MN""",10,44142,46183,4.66
39900.0,"""Reno-Sparks, NV""",113,342889,425417,254.44
39940.0,"""Rexburg, ID""",9,39304,50778,29.74
39980.0,"""Richmond, IN""",17,71094,68917,-2.68
40060.0,"""Richmond, VA""",305,1097050,1258251,16.21
40080.0,"""Richmond-Berea, KY""",23,87462,99972,15.16
40100.0,"""Rio Grande City-Roma, TX""",15,53573,60968,15.27
40140.0,"""Riverside-San Bernardino-Ontario, CA""",822,3254802,4224851,114.84
40180.0,"""Riverton, WY""",10,35805,40123,11.51
40220.0,"""Roanoke, VA""",65,288375,308707,7.57
40260.0,"""Roanoke Rapids, NC""",17,79497,76790,-2.77
40300.0,"""Rochelle, IL""",11,51001,53497,4.38
40340.0,"""Rochester, MN""",44,163627,186011,13.82
40380.0,"""Rochester, NY""",267,1037929,1054323,11.98
40420.0,"""Rockford, IL""",84,320228,349431,6.5
40460.0,"""Rockingham, NC""",11,46598,46639,-0.22
40500.0,"""Rockland, ME""",11,39631,39736,-0.37
40540.0,"""Rock Springs, WY""",12,37623,43806,15.73
40580.0,"""Rocky Mount, NC""",32,142991,152392,9.07
40620.0,"""Rolla, MO""",10,39825,45156,13.06
40660.0,"""Rome, GA""",20,90617,96317,6.53
40700.0,"""Roseburg, OR""",23,100375,107667,6.41
40740.0,"""Roswell, NM""",16,61373,65645,6.44
40760.0,"""Ruidoso, NM""",5,19374,20497,4.92
40780.0,"""Russellville, AR""",17,75601,83939,10.59
40820.0,"""Ruston, LA""",15,57911,63009,8.2
40860.0,"""Rutland, VT""",20,63382,61642,-2.29
40900.0,"""Sacramento--Arden-Arcade--Roseville, CA""",486,1796836,2149127,1769.86
40940.0,"""Safford, AZ""",12,42015,45657,10.29
40980.0,"""Saginaw-Saginaw Township North, MI""",56,210051,200169,-6.26
41060.0,"""St. Cloud, MN""",38,167443,189093,13.99
41100.0,"""St. George, UT""",21,90325,138115,53.23
41140.0,"""St. Joseph, MO-KS""",34,123850,127329,2.71
41180.0,"""St. Louis, MO-IL""",620,2698863,2812896,25.76
41220.0,"""St. Marys, GA""",11,43660,50513,14.34
41260.0,"""St. Marys, PA""",9,35159,31946,-7.49
41420.0,"""Salem, OR""",70,347262,390738,10.98
41460.0,"""Salina, KS""",14,59763,61697,3.71
41500.0,"""Salinas, CA""",94,401750,415057,3.17
41540.0,"""Salisbury, MD""",27,109380,125203,11.9
41580.0,"""Salisbury, NC""",30,130371,138428,5.16
41620.0,"""Salt Lake City, UT""",236,968900,1124197,33.94
41660.0,"""San Angelo, TX""",26,105780,111823,2.94
41700.0,"""San Antonio-New Braunfels, TX""",457,1711575,2142508,188.94
41740.0,"""San Diego-Carlsbad-San Marcos, CA""",628,2813820,3095313,24.25
41780.0,"""Sandusky, OH""",19,79628,77079,-3.9
41820.0,"""Sanford, NC""",13,49196,57866,16.89
41860.0,"""San Francisco-Oakland-Fremont, CA""",980,4123716,4335391,457.3
41900.0,"""San Germán-Cabo Rojo, PR""",31,136202,137462,-2.77
41940.0,"""San Jose-Sunnyvale-Santa Clara, CA""",383,1735994,1836911,98.9
41980.0,"""San Juan-Caguas-Guaynabo, PR""",622,2509004,2478905,1.4
42020.0,"""San Luis Obispo-Paso Robles, CA""",54,246746,269637,8.39
42060.0,"""Santa Barbara-Santa Maria-Goleta, CA""",90,399290,423895,6.98
42100.0,"""Santa Cruz-Watsonville, CA""",53,255619,262382,3.61
42140.0,"""Santa Fe, NM""",50,129301,144170,16.37
42180.0,"""Santa Isabel, PR""",6,21662,23274,7.61
42220.0,"""Santa Rosa-Petaluma, CA""",100,458586,483878,4.57
42300.0,"""Sault Ste. Marie, MI""",16,38543,38520,1.85
42340.0,"""Savannah, GA""",89,293317,347611,16.01
42380.0,"""Sayre, PA""",14,62754,62622,-0.37
42420.0,"""Scottsbluff, NE""",12,37767,37660,-2.29
42460.0,"""Scottsboro, AL""",11,53882,53227,-1.83
42500.0,"""Scottsburg, IN""",5,22976,24181,5.11
42540.0,"""Scranton--Wilkes-Barre, PA""",170,560790,563631,-0.92
42580.0,"""Seaford, DE""",54,156508,197145,26.34
42620.0,"""Searcy, AR""",13,67166,77076,14.58
42660.0,"""Seattle-Tacoma-Bellevue, WA""",721,3043942,3439809,66.15
42680.0,"""Sebastian-Vero Beach, FL""",31,112879,138028,16.54
42700.0,"""Sebring, FL""",27,87393,98786,7.64
42740.0,"""Sedalia, MO""",11,39418,42201,6.87
42780.0,"""Selinsgrove, PA""",8,37506,39702,5.62
42820.0,"""Selma, AL""",15,46361,43820,-5.16
42860.0,"""Seneca, SC""",15,66199,74273,12.78
42900.0,"""Seneca Falls, NY""",10,33321,35251,5.24
42940.0,"""Sevierville, TN""",18,71202,89889,19.0
42980.0,"""Seymour, IN""",10,41397,42376,0.6
43060.0,"""Shawnee, OK""",16,65512,69442,4.97
43100.0,"""Sheboygan, WI""",27,112665,115507,2.44
43140.0,"""Shelby, NC""",22,96120,98078,2.5
43180.0,"""Shelbyville, TN""",9,37608,45058,18.57
43220.0,"""Shelton, WA""",14,49443,60699,20.2
43260.0,"""Sheridan, WY""",6,26563,29116,8.6
43300.0,"""Sherman-Denison, TX""",26,110574,120877,7.87
43320.0,"""Show Low, AZ""",31,97451,107449,10.4
43340.0,"""Shreveport-Bossier City, LA""",93,375981,398604,1.86
43380.0,"""Sidney, OH""",10,48293,49423,2.48
43420.0,"""Sierra Vista-Douglas, AZ""",32,117740,131346,12.06
43460.0,"""Sikeston, MO""",10,40437,39191,-2.38
43500.0,"""Silver City, NM""",8,31004,29514,-6.12
43540.0,"""Silverthorne, CO""",5,23558,27994,19.77
43580.0,"""Sioux City, IA-NE-SD""",35,143000,143577,-0.53
43620.0,"""Sioux Falls, SD""",57,187151,228261,39.97
43660.0,"""Snyder, TX""",4,16366,16921,1.98
43700.0,"""Somerset, KY""",14,56277,63063,10.87
43740.0,"""Somerset, PA""",21,80053,77742,-3.78
43780.0,"""South Bend-Mishawaka, IN-MI""",86,316670,319224,-0.66
43860.0,"""Southern Pines-Pinehurst, NC""",18,74777,88247,17.89
43900.0,"""Spartanburg, SC""",69,253942,284307,10.33
43940.0,"""Spearfish, SD""",5,21805,24097,10.72
43980.0,"""Spencer, IA""",4,17369,16667,-5.72
44020.0,"""Spirit Lake, IA""",5,16429,16667,0.91
44060.0,"""Spokane, WA""",105,417964,471221,13.27
44100.0,"""Springfield, IL""",56,201457,210170,3.55
44140.0,"""Springfield, MA""",157,680070,692942,22.58
44180.0,"""Springfield, MO""",91,368453,436712,18.84
44220.0,"""Springfield, OH""",44,144741,138333,-4.57
44260.0,"""Starkville, MS""",8,42920,47671,12.49
44300.0,"""State College, PA""",31,135664,153990,13.4
44340.0,"""Statesboro, GA""",12,55958,70217,24.72
44380.0,"""Statesville-Mooresville, NC""",44,122630,159437,37.08
44420.0,"""Staunton-Waynesboro, VA""",24,108958,118502,6.84
44500.0,"""Stephenville, TX""",8,32974,37890,17.8
44540.0,"""Sterling, CO""",6,20566,22709,9.76
44580.0,"""Sterling, IL""",18,60662,58498,-3.11
44600.0,"""Steubenville-Weirton, OH-WV""",37,131980,124454,-6.29
44620.0,"""Stevens Point, WI""",14,67181,70019,3.32
44660.0,"""Stillwater, OK""",17,68201,77350,11.64
44700.0,"""Stockton, CA""",139,563659,685306,27.96
44740.0,"""Storm Lake, IA""",6,20417,20260,-3.52
44780.0,"""Sturgis, MI""",17,62411,61295,-1.41
44860.0,"""Sulphur Springs, TX""",9,31960,35161,9.4
44900.0,"""Summerville, GA""",6,25427,26015,3.79
44940.0,"""Sumter, SC""",23,104685,107456,2.03
44980.0,"""Sunbury, PA""",24,94868,94528,-1.56
45000.0,"""Susanville, CA""",9,33828,34895,3.99
45020.0,"""Sweetwater, TX""",5,15805,15216,-4.03
45060.0,"""Syracuse, NY""",186,650142,662577,1.98
45140.0,"""Tahlequah, OK""",9,42467,46987,10.7
45180.0,"""Talladega-Sylacauga, AL""",22,80703,82291,1.76
45220.0,"""Tallahassee, FL""",86,320259,367413,45.29
45260.0,"""Tallulah, LA""",5,13724,12093,-12.11
45300.0,"""Tampa-St. Petersburg-Clearwater, FL""",746,2396038,2783243,107.22
45340.0,"""Taos, NM""",6,29987,32937,8.31
45380.0,"""Taylorville, IL""",10,35385,34800,-1.91
45460.0,"""Terre Haute, IN""",44,170953,172425,-0.06
45500.0,"""Texarkana, TX-Texarkana, AR""",30,129752,136027,2.91
45520.0,"""The Dalles, OR""",8,23797,25213,5.49
45540.0,"""The Villages, FL""",19,53337,93420,226.88
45580.0,"""Thomaston, GA""",7,27761,27153,-1.42
45620.0,"""Thomasville, GA""",11,42798,44720,3.1
45640.0,"""Thomasville-Lexington, NC""",34,147259,162878,15.24
45660.0,"""Tiffin, OH""",14,58663,56745,-3.25
45700.0,"""Tifton, GA""",9,38373,40118,2.95
45740.0,"""Toccoa, GA""",5,25435,26175,3.31
45780.0,"""Toledo, OH""",178,659199,651429,-1.85
45820.0,"""Topeka, KS""",57,224571,233870,3.17
45860.0,"""Torrington, CT""",51,182154,189927,4.0
45900.0,"""Traverse City, MI""",35,131331,143372,6.85
45940.0,"""Trenton-Ewing, NJ""",77,350766,366513,3.74
45980.0,"""Troy, AL""",8,29690,32899,6.11
46020.0,"""Truckee-Grass Valley, CA""",20,92046,98764,8.24
46060.0,"""Tucson, AZ""",241,843705,980263,4099.49
46100.0,"""Tullahoma, TN""",23,93006,100210,9.11
46140.0,"""Tulsa, OK""",272,859626,937478,11.78
46180.0,"""Tupelo, MS""",30,125247,136268,8.86
46220.0,"""Tuscaloosa, AL""",56,193119,219461,14.43
46260.0,"""Tuskegee, AL""",12,24084,21452,-11.43
46300.0,"""Twin Falls, ID""",19,82687,99604,17.98
46340.0,"""Tyler, TX""",41,174861,209714,15.95
46380.0,"""Ukiah, CA""",21,86256,87841,1.72
46420.0,"""Union, SC""",9,29940,28961,-2.76
46460.0,"""Union City, TN-KY""",12,40217,38620,-3.82
46500.0,"""Urbana, OH""",10,38902,40097,3.55
46540.0,"""Utica-Rome, NY""",93,300012,299397,-0.86
46580.0,"""Utuado, PR""",8,35352,33149,-6.84
46620.0,"""Uvalde, TX""",5,25919,26405,2.7
46660.0,"""Valdosta, GA""",34,119576,139588,16.46
46700.0,"""Vallejo-Fairfield, CA""",96,394495,413344,6.88
46740.0,"""Valley, AL""",9,36592,34215,-8.62
46780.0,"""Van Wert, OH""",9,29644,28744,-3.27
46820.0,"""Vermillion, SD""",3,13538,13864,2.48
46860.0,"""Vernal, UT""",6,25166,32588,29.46
46900.0,"""Vernon, TX""",4,14679,13535,-10.25
46980.0,"""Vicksburg, MS""",12,49668,48773,-2.26
47020.0,"""Victoria, TX""",31,111645,115384,2.26
47080.0,"""Vidalia, GA""",9,34366,36346,5.69
47180.0,"""Vincennes, IN""",10,39263,38440,-2.9
47220.0,"""Vineland-Millville-Bridgeton, NJ""",35,146443,156898,16.73
47260.0,"""Virginia Beach-Norfolk-Newport News, VA-NC""",421,1576908,1671683,10.45
47300.0,"""Visalia-Porterville, CA""",78,368025,442179,21.15
47340.0,"""Wabash, IN""",8,34968,32888,-5.96
47380.0,"""Waco, TX""",51,213527,234906,12.68
47420.0,"""Wahpeton, ND-MN""",8,25127,22897,-8.72
47460.0,"""Walla Walla, WA""",12,55177,58781,5.83
47500.0,"""Walterboro, SC""",10,38262,38892,-1.28
47540.0,"""Wapakoneta, OH""",11,46228,45949,-1.12
47580.0,"""Warner Robins, GA""",23,110748,139900,25.36
47620.0,"""Warren, PA""",13,43784,41815,-5.0
47660.0,"""Warrensburg, MO""",9,48263,52595,6.29
47700.0,"""Warsaw, IN""",19,74052,77358,3.48
47780.0,"""Washington, IN""",7,29815,31648,4.51
47820.0,"""Washington, NC""",11,44923,47759,6.2
47900.0,"""Washington-Arlington-Alexandria, DC-VA-MD-WV""",1349,4796439,5582170,198.96
47920.0,"""Washington Court House, OH""",7,28471,29030,1.87
47940.0,"""Waterloo-Cedar Falls, IA""",50,163718,167819,1.37
47980.0,"""Watertown, SD""",9,31439,33130,5.95
48020.0,"""Watertown-Fort Atkinson, WI""",20,75851,83686,10.0
48060.0,"""Watertown-Fort Drum, NY""",26,111716,116229,8.04
48100.0,"""Wauchula, FL""",6,26854,27731,0.05
48140.0,"""Wausau, WI""",27,125907,134063,5.17
48180.0,"""Waycross, GA""",13,51121,55070,4.21
48220.0,"""Weatherford, OK""",5,26148,27469,4.26
48300.0,"""Wenatchee-East Wenatchee, WA""",22,99199,110884,12.23
48460.0,"""West Plains, MO""",8,37270,40400,8.4
48500.0,"""West Point, MS""",5,21981,20634,-6.86
48540.0,"""Wheeling, WV-OH""",47,153207,147950,-4.83
48580.0,"""Whitewater, WI""",22,91892,102228,13.06
48620.0,"""Wichita, KS""",149,571176,623061,10.37
48660.0,"""Wichita Falls, TX""",43,151595,151306,-0.9
48700.0,"""Williamsport, PA""",29,120003,116111,-3.23
48740.0,"""Willimantic, CT""",25,109101,118428,8.38
48780.0,"""Williston, ND""",7,19754,22398,10.86
48820.0,"""Willmar, MN""",12,41193,42239,1.89
48900.0,"""Wilmington, NC""",94,274509,362315,34.08
48940.0,"""Wilmington, OH""",9,40468,42040,3.15
48980.0,"""Wilson, NC""",19,73811,81234,7.21
49020.0,"""Winchester, VA-WV""",24,102997,128472,24.85
49060.0,"""Winfield, KS""",11,36311,36311,-0.45
49100.0,"""Winona, MN""",10,49996,51461,3.14
49180.0,"""Winston-Salem, NC""",116,422096,477717,14.79
49260.0,"""Woodward, OK""",5,18489,20081,8.34
49300.0,"""Wooster, OH""",32,111555,114520,1.64
49340.0,"""Worcester, MA""",172,750040,798552,6.05
49380.0,"""Worthington, MN""",6,20832,21378,1.52
49420.0,"""Yakima, WA""",45,222580,243231,9.78
49460.0,"""Yankton, SD""",5,21657,22438,3.09
49500.0,"""Yauco, PR""",32,118088,107333,-8.91
49540.0,"""Yazoo City, MS""",6,28144,28065,-3.63
49620.0,"""York-Hanover, PA""",90,381788,434972,12.96
49660.0,"""Youngstown-Warren-Boardman, OH-PA""",155,603044,565773,-8.02
49700.0,"""Yuba City, CA""",35,139196,166892,25.29
49740.0,"""Yuma, AZ""",55,159995,195751,35.98
49780.0,"""Zanesville, OH""",19,84551,86074,1.2
